Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,Humidity,Temperature,VOC,NOx,CO2,Humidity SCD40,Temperature SCD40,Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,Humidity,Temperature,VOC,NOx,CO2,Humidity SCD40,Temperature SCD40
16:05:28,1.4,1.4,1.4,1.4,32.83,17.28,159,2,1012,23.197,23.86,16:05:28,1.1,1.2,1.2,1.2,29.96,21.525,101,1,1149,18.219,32.41
16:15:29,1.3,1.3,1.3,1.3,32.83,17.285,159,2,1020,23.174,23.841,16:15:29,0.9,0.9,0.9,0.9,29.82,21.67,101,1,1160,17.98,32.568
16:25:31,1.3,1.3,1.3,1.3,32.83,17.285,159,2,1020,23.174,23.841,16:25:31,1,1,1,1,29.83,21.77,111,1,1231,18.164,32.407
16:35:32,6,6.3,6.3,6.3,29.83,17.575,63,2,851,21.631,24.909,16:35:32,0.8,0.9,0.9,0.9,30.23,21.835,125,1,1215,18.408,32.007
16:45:33,5.8,6.1,6.1,6.1,29.28,17.715,56,2,749,20.691,25.091,16:45:33,0.9,0.9,0.9,0.9,30.58,21.86,146,1,1262,19.03,31.486
16:55:35,3.7,3.9,3.9,3.9,33.79,17.51,104,2,982,22.255,24.805,16:55:35,0.9,1,1,1,30.68,21.815,159,1,1313,19.635,30.768
17:05:36,4.1,4.3,4.3,4.3,30.31,17.455,95,2,809,21.44,24.84,17:05:36,0.9,0.9,0.9,0.9,31.17,21.69,170,1,1351,20.389,29.999
17:15:37,1.5,1.5,1.5,1.5,39.1,17.405,199,2,1153,25.241,24.736,17:15:37,1,1.1,1.1,1.1,31.59,21.535,185,1,1419,21.064,29.273
17:25:39,1.1,1.1,1.1,1.1,39.63,17.48,202,2,1176,25.812,24.813,17:25:39,1.1,1.2,1.2,1.2,31.99,21.365,194,1,1385,21.692,28.744
17:35:40,1.4,1.5,1.5,1.5,39.71,17.535,202,1,1247,26.038,24.901,17:35:40,1.1,1.2,1.2,1.2,32.3,21.115,202,1,1375,22.429,27.82
17:45:41,1.6,1.7,1.7,1.7,39.72,17.565,202,1,1227,26.108,24.883,17:45:41,1.3,1.4,1.4,1.4,32.58,20.92,205,1,1404,22.622,27.708
17:55:43,2.3,2.4,2.4,2.4,36.66,17.59,146,1,1122,24.949,24.893,17:55:43,1.5,1.6,1.6,1.6,33.37,20.795,207,1,1384,22.976,27.625
18:05:44,1.4,1.5,1.5,1.5,38.75,17.645,201,1,1249,25.927,24.757,18:05:44,1.1,1.2,1.2,1.2,32.94,20.76,207,1,1346,22.622,27.708
18:15:45,1.7,1.8,1.8,1.8,38.28,17.59,201,1,1272,25.789,24.685,18:15:45,1.7,1.8,1.8,1.8,32.81,20.62,206,1,1337,22.719,27.427
18:25:47,1.9,2,2,2,38.15,17.54,200,1,1204,25.585,24.634,18:25:47,1.3,1.4,1.4,1.4,32.83,20.545,207,1,1311,22.724,27.401
18:35:48,2.7,2.9,2.9,2.9,37.69,17.515,200,1,1222,25.208,24.664,18:35:48,1.6,1.7,1.7,1.7,33.08,20.475,207,1,1304,22.809,27.321
18:45:49,2.5,2.7,2.7,2.7,37.12,17.545,199,1,1174,24.791,24.776,18:45:49,1.8,1.9,2,2,32.87,20.415,208,1,1255,22.802,27.339
18:55:50,2.6,2.8,2.8,2.8,36.96,17.605,197,1,1180,24.652,24.826,18:55:50,1.9,2,2.1,2.1,32.69,20.405,200,1,1221,22.654,27.262
19:05:52,2.3,2.4,2.4,2.4,12.2,40.345,191,1,967,17.201,34.843,19:05:52,1.9,2.1,2.1,2.1,31.96,20.695,170,1,1104,22.068,27.66
19:15:53,2.7,2.8,2.8,2.8,18.44,30.97,131,1,864,14.09,38.378,19:15:53,1.9,2.1,2.1,2.1,31.96,20.695,170,1,1104,22.068,27.66
19:25:54,3.3,3.4,3.4,3.4,25.25,23.945,194,1,893,15.889,33.636,19:25:54,2.6,2.8,2.8,2.8,31.75,20.82,327,1,1093,22.109,27.748
19:35:56,3.8,4,4,4,27.72,21.525,244,1,979,18.343,30.042,19:35:56,2.3,2.4,2.4,2.4,32.04,20.76,235,1,1129,22.251,27.657
19:45:57,3.5,3.7,3.7,3.7,28.7,20.375,246,1,969,19.849,27.937,19:45:57,2.6,2.8,2.8,2.8,32.56,20.68,239,1,1166,22.518,27.558
19:55:58,4.4,4.6,4.6,4.6,29.6,19.59,230,1,957,20.865,26.77,19:55:58,2.5,2.6,2.6,2.6,32.9,20.64,248,1,1219,22.704,27.494
20:06:00,4.6,4.9,5,5,31.74,18.91,224,2,1053,22.329,25.908,20:06:00,2.4,2.5,2.6,2.6,33.53,20.645,283,1,1298,23.151,27.494
20:16:01,2.2,2.4,2.4,2.4,12.17,41.095,339,2,1054,16.58,35.617,20:16:01,2.2,2.3,2.4,2.4,33.29,20.745,462,1,1332,23.117,27.625
20:26:02,2.2,2.3,2.3,2.3,12.42,41.95,337,3,976,13.304,41.933,20:26:02,2.4,2.5,2.5,2.5,32.61,20.99,471,1,1271,22.579,27.948
20:36:04,2.7,2.8,2.8,2.8,20.54,29.41,232,2,984,13.721,38.87,20:36:04,2.2,2.3,2.4,2.4,32.85,21.3,474,1,1310,22.571,28.29
20:46:05,3.2,3.4,3.4,3.4,24.6,24.635,235,2,971,15.953,33.871,20:46:05,2.3,2.5,2.5,2.5,32.97,21.445,486,1,1361,22.831,28.354
20:56:06,2.8,3,3,3,26.37,22.625,241,2,950,17.673,30.744,20:56:06,2.3,2.5,2.5,2.5,32.49,21.48,484,1,1382,22.911,28.391
21:06:08,2.8,2.9,2.9,2.9,27.29,21.53,239,2,956,18.843,28.931,21:06:08,1.9,1.9,1.9,1.9,32.87,21.505,481,1,1378,22.898,28.391
21:16:09,2.8,2.9,2.9,2.9,27.29,21.53,239,2,956,18.843,28.931,21:16:09,2.3,2.4,2.4,2.4,33.2,21.545,481,1,1445,23.053,28.349
21:26:10,3.4,3.6,3.6,3.6,27.98,20.735,232,2,1024,19.841,27.817,21:26:10,2.4,2.5,2.5,2.5,32.92,21.585,482,1,1422,22.968,28.41
21:36:12,3.8,4,4,4,28.54,20.07,333,2,998,20.449,26.997,21:36:12,2.2,2.3,2.3,2.3,32.99,21.405,472,1,1398,23.006,28.178
21:46:13,3.6,3.7,3.7,3.7,29.09,19.5,318,2,1047,21.115,26.383,21:46:13,2.2,2.3,2.3,2.3,33.56,21.31,478,1,1426,23.313,28.116
21:56:14,3.3,3.5,3.5,3.5,29.61,19.06,312,2,1149,22.155,25.969,21:56:14,2.1,2.2,2.2,2.2,33.71,21.28,483,1,1435,23.369,28.095
22:06:16,4.2,4.4,4.4,4.4,29.87,18.69,302,2,1151,22.492,25.62,22:06:16,1.8,1.9,1.9,1.9,33.55,21.255,486,1,1450,23.31,28.09
22:16:17,4.8,5,5,5,29.45,18.355,247,2,1145,22.541,25.414,22:16:17,2,2.1,2.1,2.1,33.87,21.23,490,1,1487,23.459,28.076
22:26:18,2.2,2.4,2.4,2.4,22.86,25.875,345,3,1199,23.305,25.614,22:26:18,1.9,2,2,2,32.99,21.335,490,1,1466,23.069,28.18
22:36:20,1.9,2,2,2,13.12,39.275,364,3,1094,15.358,37.82,22:36:20,2,2.1,2.1,2.1,33.12,21.59,493,1,1444,22.928,28.552
22:46:21,2,2.1,2.1,2.1,20.39,28.815,289,3,1102,14.443,37.481,22:46:21,2.1,2.2,2.2,2.2,32.52,21.595,493,1,1372,22.737,28.517
22:56:22,2.2,2.3,2.3,2.3,25.09,23.825,282,2,1142,16.657,32.984,22:56:22,2.1,2.2,2.2,2.2,32.61,21.54,493,1,1406,22.736,28.394
23:06:24,2.2,2.4,2.4,2.4,26.77,21.9,275,2,1121,18.761,29.932,23:06:24,2.2,2.3,2.3,2.3,33,21.495,491,1,1411,22.959,28.333
23:16:25,2.4,2.5,2.5,2.5,27.53,20.86,260,2,1079,19.742,28.252,23:16:25,1.7,1.8,1.8,1.8,33.62,21.46,485,1,1447,23.299,28.349
23:26:26,3.1,3.3,3.3,3.3,28.21,20.13,247,2,1161,21.085,27.198,23:26:26,1.7,1.8,1.8,1.8,33.5,21.44,471,1,1480,23.317,28.258
23:36:28,2.4,2.5,2.5,2.5,28.94,19.515,247,2,1163,21.796,26.394,23:36:28,1.7,1.8,1.8,1.8,33.77,21.405,462,1,1491,23.508,28.228
23:46:29,2.9,3,3,3,29.41,19.015,242,2,1129,22.126,25.919,23:46:29,1.8,1.9,1.9,1.9,33.46,21.445,455,1,1500,23.383,28.263
23:56:30,1.4,1.5,1.5,1.5,12.18,40.435,332,3,1175,16.504,35.834,23:56:30,1.5,1.6,1.6,1.6,32.9,21.68,423,1,1458,22.824,28.616
00:06:31,1.8,1.9,1.9,1.9,19.92,29.01,230,3,1085,14.392,37.107,00:06:31,1.5,1.6,1.6,1.6,32.9,21.68,423,1,1458,22.824,28.616
00:16:33,2.2,2.4,2.4,2.4,24.73,23.825,220,2,1126,16.46,32.896,00:16:33,1.4,1.5,1.5,1.5,32.97,21.785,409,1,1482,22.976,28.658
00:26:34,2.5,2.6,2.6,2.6,26.75,21.865,216,2,1073,18.264,29.895,00:26:34,1.5,1.6,1.6,1.6,32.45,21.76,393,1,1428,22.794,28.578
00:36:35,2.4,2.5,2.5,2.5,27.5,20.845,210,2,1137,19.957,28.183,00:36:35,1.8,1.9,1.9,1.9,32.38,21.735,380,1,1444,22.899,28.53
00:46:37,2.4,2.6,2.6,2.6,28.25,20.12,205,2,1209,21.216,27.139,00:46:37,1.4,1.5,1.5,1.5,32.86,21.745,370,1,1540,22.971,28.53
00:56:38,3.1,3.2,3.2,3.2,28.62,19.56,195,2,1176,21.61,26.495,00:56:38,1.8,1.9,1.9,1.9,32.67,21.74,358,1,1510,22.911,28.57
01:06:39,2.5,2.6,2.6,2.6,29.42,19.095,212,2,1158,22.063,26.044,01:06:39,1.8,1.8,1.8,1.8,32.76,21.745,351,1,1541,22.913,28.53
01:16:41,2.8,2.9,2.9,2.9,30.32,18.685,201,2,1187,22.419,25.692,01:16:41,1.8,1.8,1.8,1.8,32.81,21.755,341,1,1531,22.948,28.57
01:26:42,3,3.1,3.1,3.1,30.67,18.325,213,2,1248,23.357,25.347,01:26:42,1.6,1.7,1.7,1.7,32.73,21.66,324,1,1446,22.934,28.469
01:36:43,2.2,2.3,2.3,2.3,17.91,30.63,254,2,1254,22.313,26.989,01:36:43,1.7,1.8,1.8,1.8,32.47,21.495,315,1,1492,22.753,28.25
01:46:44,7.2,7.6,7.6,7.6,12.88,39.69,253,3,1113,14.475,39.099,01:46:44,2.3,2.4,2.4,2.4,31.65,21.51,291,1,1440,22.184,28.252
01:56:46,7.2,7.6,7.6,7.6,12.88,39.69,253,3,1113,14.475,39.099,01:56:46,3.6,3.8,3.9,3.9,31.29,21.69,278,1,1354,21.816,28.602
02:06:47,7.3,7.6,7.6,7.6,20.72,28.275,175,2,1080,14.096,37.318,02:06:47,3.2,3.5,3.6,3.6,31.45,21.595,274,1,1373,21.964,28.365
02:16:48,8.3,8.8,8.8,8.8,24.95,23.585,170,2,1098,16.013,32.733,02:16:48,4,4.3,4.4,4.4,31.6,21.46,267,1,1375,22.078,28.196
02:26:50,6.9,7.3,7.4,7.4,27.42,21.625,179,1,1178,18.691,29.689,02:26:50,3.4,3.6,3.7,3.7,31.78,21.315,266,1,1377,22.194,28.079
02:36:51,5.8,6.1,6.2,6.2,28.73,20.595,180,1,1162,20.482,27.534,02:36:51,3.5,3.8,3.9,4,31.6,21.265,248,1,1385,22.15,27.996
02:46:52,2.6,2.8,2.8,2.8,11.6,42.005,205,2,1118,14.708,37.818,02:46:52,3.8,4.1,4.3,4.3,31.12,21.465,225,1,1264,21.663,28.322
02:56:54,2.6,2.7,2.7,2.7,17.07,33.035,145,1,1002,12.914,40.539,02:56:54,3.7,3.9,4,4,31.85,21.515,227,1,1318,22.106,28.402
03:06:55,4.1,4.3,4.3,4.3,22.43,26.19,130,1,985,14.267,35.628,03:06:55,3.1,3.3,3.4,3.4,32.02,21.415,229,1,1355,22.264,28.234
03:16:56,3.8,4,4,4,24.81,23.4,130,1,962,16.341,31.871,03:16:56,3.2,3.5,3.5,3.6,32.16,21.315,230,1,1359,22.46,28.066
03:26:58,4.3,4.5,4.5,4.5,26.35,21.95,132,1,1088,18.958,29.305,03:26:58,3.1,3.2,3.2,3.2,32.74,21.17,230,1,1356,22.698,27.948
03:36:59,3.7,3.9,3.9,3.9,26.92,20.99,128,1,1096,20.182,27.879,03:36:59,3.2,3.4,3.4,3.4,32.88,21.035,230,1,1442,22.91,27.799
03:47:00,2.1,2.2,2.2,2.2,13.17,37.68,172,1,1066,17.931,32.223,03:47:00,2.6,2.7,2.7,2.7,31.6,21.11,194,1,1246,22.083,27.847
03:57:01,1.8,1.9,1.9,1.9,11.88,41.725,169,1,974,13.095,41.246,03:57:01,2.6,2.8,2.8,2.8,31.87,21.32,197,1,1237,22.087,28.242
04:07:03,2,2.1,2.1,2.1,20.1,29.105,111,1,904,13.265,38.402,04:07:03,2.2,2.4,2.5,2.5,32.44,21.265,200,1,1299,22.539,28.114
04:17:04,2.5,2.6,2.6,2.6,23.54,24.74,104,1,947,15.045,33.772,04:17:04,2.2,2.3,2.4,2.4,32.54,21.155,201,1,1296,22.623,27.983
04:27:05,2.3,2.4,2.4,2.4,25.09,22.84,102,1,1017,17.566,30.661,04:27:05,2.4,2.5,2.5,2.5,32.8,21.015,201,1,1323,22.773,27.777
04:37:07,2.3,2.5,2.5,2.5,26.02,21.535,97,1,1041,19.547,28.586,04:37:07,2.1,2.2,2.2,2.2,33.11,20.895,203,1,1328,23.009,27.652
04:47:08,2,2.1,2.1,2.1,28.16,20.715,107,1,1010,20.572,27.222,04:47:08,2,2.1,2.1,2.1,32.32,20.835,182,1,1243,22.547,27.577
04:57:09,1.3,1.3,1.3,1.3,11.36,42.29,150,1,994,14.667,37.839,04:57:09,2,2.1,2.1,2.1,32.32,20.835,182,1,1243,22.547,27.577
05:07:11,1.3,1.4,1.4,1.4,15.59,35.2,106,1,817,12.427,41.684,05:07:11,1.4,1.5,1.5,1.5,31.48,21.04,162,1,1146,21.898,27.876
05:17:12,1.4,1.4,1.4,1.4,21.48,27.285,91,1,860,13.588,36.83,05:17:12,1.6,1.7,1.7,1.7,32.41,21.135,164,1,1236,22.31,28.044
05:27:13,1.6,1.7,1.7,1.7,23.86,24.185,89,1,926,15.561,32.779,05:27:13,1.9,2,2,2,32.79,21.06,166,1,1216,22.719,27.983
05:37:15,1.8,1.8,1.8,1.8,24.99,22.665,90,1,971,17.797,30.127,05:37:15,1.3,1.3,1.3,1.3,32.72,20.925,170,1,1255,22.698,27.713
05:47:16,1.9,2,2,2,25.92,21.505,84,1,969,19.292,28.373,05:47:16,1.2,1.3,1.3,1.3,32.72,20.775,171,1,1264,22.733,27.513
05:57:17,1.7,1.8,1.8,1.8,26.83,20.66,84,1,930,20.037,27.329,05:57:17,1.5,1.6,1.6,1.6,32.9,20.635,171,1,1286,22.811,27.427
06:07:19,0.8,0.8,0.8,0.8,12.33,38.96,132,1,1009,17.171,33.131,06:07:19,1.3,1.4,1.4,1.4,33.05,20.51,170,1,1272,22.879,27.302
06:17:20,0.8,0.9,0.9,0.9,11.44,43.37,136,1,894,12.827,41.489,06:17:20,1.1,1.1,1.1,1.1,31.8,20.665,143,1,1116,22.112,27.531
06:27:21,0.9,0.9,0.9,0.9,18.13,31.54,84,1,831,12.357,40.461,06:27:21,0.8,0.8,0.8,0.8,31.59,20.955,137,1,1097,21.843,27.969
06:37:22,1,1.1,1.1,1.1,22.19,26.025,76,1,826,13.928,35.39,06:37:22,1.1,1.2,1.2,1.2,33.1,20.98,144,1,1213,22.757,27.855
06:47:24,1,1.1,1.1,1.1,22.19,26.025,76,1,826,13.928,35.39,06:47:24,1.1,1.1,1.1,1.1,32.72,20.865,147,1,1193,22.69,27.708
06:57:25,1.1,1.1,1.1,1.1,23.93,23.705,77,1,862,15.544,31.954,06:57:25,1,1.1,1.1,1.1,33.05,20.725,150,1,1226,22.899,27.537
07:07:26,1.4,1.5,1.5,1.5,24.98,22.31,77,1,923,18.253,29.489,07:07:26,1.1,1.2,1.2,1.2,32.73,20.61,152,1,1207,22.727,27.398
07:17:28,1.3,1.4,1.4,1.4,26.05,21.28,75,1,936,19.335,28.063,07:17:28,1.1,1.1,1.1,1.1,32.91,20.485,152,1,1243,22.827,27.264
07:27:29,1,1,1,1,14.78,34.335,114,1,950,18.976,29.855,07:27:29,0.8,0.9,0.9,0.9,31.78,20.52,131,1,1136,22.126,27.291
07:37:30,0.5,0.5,0.5,0.5,11.25,43.195,124,1,898,13.208,40.392,07:37:30,0.5,0.5,0.5,0.5,31.28,20.8,122,1,1078,21.672,27.799
07:47:32,0.6,0.7,0.7,0.7,16.42,33.84,83,1,821,12.082,41.639,07:47:32,0.7,0.8,0.8,0.8,32.17,20.88,126,1,1170,22.147,27.801
07:57:33,1,1,1,1,21.23,27.1,69,1,851,13.356,36.589,07:57:33,0.6,0.7,0.7,0.7,32.74,20.8,131,1,1168,22.647,27.67
08:07:34,0.9,1,1,1,23.2,24.35,67,1,804,14.98,32.813,08:07:34,0.9,1,1,1,32.55,20.7,134,1,1181,22.554,27.534
08:17:36,0.8,0.8,0.8,0.8,24.45,22.945,69,1,868,17.032,30.282,08:17:36,0.9,0.9,0.9,0.9,32.89,20.55,137,1,1184,22.831,27.358
08:27:37,1.2,1.2,1.2,1.2,25.37,21.89,69,1,903,18.793,28.712,08:27:37,0.9,0.9,0.9,0.9,33.1,20.42,139,1,1224,22.94,27.187
08:37:39,1.1,1.2,1.2,1.2,26.11,21.105,69,1,912,19.542,27.742,08:37:39,0.7,0.7,0.7,0.7,32.97,20.3,139,1,1212,22.902,27.078
08:47:40,1.3,1.4,1.4,1.4,26.84,20.47,62,1,899,19.998,27.072,08:47:40,0.6,0.6,0.6,0.6,32.37,20.265,132,1,1183,22.541,27.07
08:57:41,0.5,0.6,0.6,0.6,11.38,42,129,1,970,14.91,37.059,08:57:41,0.7,0.7,0.7,0.7,31.86,20.505,118,1,1113,22.036,27.409
09:07:43,0.5,0.5,0.5,0.5,15.78,35.105,98,1,858,12.448,41.431,09:07:43,0.8,0.8,0.8,0.8,32.68,20.63,120,1,1193,22.405,27.539
09:17:44,0.6,0.6,0.6,0.6,21.75,27.355,83,1,896,13.735,36.712,09:17:44,0.7,0.8,0.8,0.8,32.88,20.565,142,1,1250,22.701,27.406
09:27:45,1.1,1.2,1.2,1.2,24.08,24.435,82,1,893,15.624,32.797,09:27:45,0.6,0.6,0.6,0.6,32.58,20.47,137,1,1197,22.655,27.339
09:37:47,1,1,1,1,25.1,23.015,77,1,822,16.736,30.525,09:37:47,0.6,0.6,0.6,0.6,32.58,20.47,137,1,1197,22.655,27.339
09:47:48,1.2,1.2,1.2,1.2,25.96,22.125,75,1,841,17.668,29.16,09:47:48,0.7,0.8,0.8,0.8,32.98,20.35,137,1,1219,22.823,27.152
09:57:49,1.6,1.6,1.6,1.6,26.44,21.39,71,1,890,18.515,28.244,09:57:49,0.6,0.6,0.6,0.6,32.92,20.25,137,1,1243,22.786,27.078
10:07:51,1.1,1.2,1.2,1.2,27.49,20.81,71,1,877,19.117,27.574,10:07:51,0.5,0.5,0.5,0.5,33.62,20.18,146,1,1309,23.125,26.995
10:17:52,0.8,0.8,0.8,0.8,31.77,20.165,170,1,1132,21.44,26.949,10:17:52,0.6,0.6,0.6,0.6,32.81,20.14,145,1,1216,22.771,27.04
10:27:53,1.8,1.8,1.8,1.8,35.09,19.545,195,1,1130,23.47,26.37,10:27:53,0.5,0.5,0.5,0.5,32.68,20.105,144,1,1194,22.599,26.923
10:37:54,5.8,7.5,8.8,9.3,46.3,19.235,200,1,1246,30.431,26.202,10:37:54,1.2,1.2,1.2,1.2,33.8,20.03,145,1,1205,23.159,26.901
10:47:56,2.6,2.8,2.9,3,36.31,19.17,106,1,1018,28.687,26.3,10:47:56,3.9,5,5.8,6.2,50.84,20.115,172,2,1358,34.359,27.099
10:57:57,2.7,3.3,3.7,3.9,43.14,19.09,194,1,1052,28.742,26.143,10:57:57,2.2,2.6,2.9,3,41.39,20.19,147,2,1191,28.975,27.142
11:07:59,2.8,3.4,3.8,4,49.38,18.88,213,1,1140,31.484,26.031,11:07:59,2,2.5,2.8,3,39.99,20.235,147,2,1165,27.718,27.11
11:18:00,2.5,3,3.4,3.6,44.86,18.88,211,1,1113,30.014,26.055,11:18:00,2.2,2.7,3,3.1,41.05,20.3,160,2,1288,28.153,27.123
11:28:01,2.9,3.3,3.6,3.8,47.02,18.9,217,1,1121,31.165,26.068,11:28:01,2.1,2.4,2.6,2.7,40.88,20.375,166,2,1297,28.161,27.28
11:38:02,2.9,3.3,3.6,3.8,47.02,18.9,217,1,1121,31.165,26.068,11:38:02,2.5,2.9,3.1,3.2,43.64,20.42,174,2,1327,29.523,27.315
11:48:04,3.2,3.7,4,4.2,46.96,18.915,218,1,1155,31.55,26.055,11:48:04,2.3,2.7,2.8,2.9,43.34,20.45,174,2,1327,29.749,27.433
11:58:05,1.5,1.7,1.8,1.9,36.18,18.92,155,1,1091,29.456,25.876,11:58:05,2,2.3,2.4,2.5,41.54,20.525,167,2,1317,28.794,27.459
12:08:06,1.5,1.6,1.6,1.6,35.84,18.305,143,1,974,27.318,24.583,12:08:06,1.5,1.7,1.7,1.8,39.17,20.64,148,2,1244,27.239,27.547
12:18:08,1.1,1.1,1.1,1.1,35.73,18.31,164,1,912,26.575,24.704,12:18:08,1.5,1.6,1.7,1.7,38,20.715,143,1,1175,26.337,27.662
12:28:09,1.1,1.1,1.1,1.1,35.65,18.345,167,1,892,26.308,24.792,12:28:09,1,1,1,1.1,37.11,20.8,140,1,1129,25.745,27.745
12:38:10,1.1,1.2,1.2,1.2,35.52,18.355,166,1,911,26.004,24.714,12:38:10,0.9,1,1,1,36.47,20.87,137,1,1146,25.321,27.823
